dispatch_id,if_loaded,n_types,dim_s,dim_m,dim_l,n_items
341707,1,12,7,10,14,1
341707,1,12,7,10,34,1
341707,1,12,7,11,32,1
341707,1,12,8,9,20,1
341707,1,12,8,17,20,1
341707,1,12,9,14,31,1
341707,1,12,11,12,13,1
341707,1,12,12,12,14,1
341707,1,12,13,15,17,1
341708,1,5,7,18,35,1
341708,1,5,8,14,23,1
341708,1,5,9,13,31,1
341708,1,5,11,15,32,1
341708,1,5,12,15,36,1
341709,1,11,5,10,29,1
341709,1,11,7,10,34,1
341709,1,11,7,11,29,1
341709,1,11,8,9,20,1
341709,1,11,8,17,20,1
341709,1,11,9,13,31,1
341709,1,11,10,13,14,1
341709,1,11,10,13,29,1
341709,1,11,12,17,20,1
341709,1,11,13,15,22,1
341709,1,11,14,15,29,1
341710,0,12,5,16,32,1
341710,0,12,6,7,24,1
341710,0,12,7,10,23,1
341710,0,12,7,10,34,1
341710,0,12,8,9,20,1
341710,0,12,8,17,20,1
341710,0,12,9,10,14,1
341710,0,12,9,11,17,1
341710,0,12,11,12,31,1
341710,0,12,11,12,36,1
341710,0,12,12,15,15,1
341710,0,12,15,16,32,1
341711,1,5,7,18,35,1
341711,1,5,8,14,23,1
341711,1,5,9,13,22,1
341711,1,5,11,15,32,1
341711,1,5,12,15,36,1
341712,1,6,7,18,35,1
341712,1,6,8,14,23,1
341712,1,6,8,16,18,1
341712,1,6,11,12,13,1
341712,1,6,11,15,32,1
341712,1,6,12,15,36,1
341713,1,5,7,18,35,1
341713,1,5,8,14,23,1
341713,1,5,11,12,22,1
341713,1,5,11,15,32,1
341713,1,5,12,15,36,1
341714,1,7,7,16,19,1
341714,1,7,7,18,35,1
341714,1,7,8,14,23,1
341714,1,7,10,12,27,1
341714,1,7,11,15,32,1
341714,1,7,12,15,36,1
341714,1,7,13,17,21,1
341715,0,5,7,18,35,1
341715,0,5,8,14,23,1
341715,0,5,8,15,36,1
341715,0,5,11,15,32,1
341715,0,5,12,15,36,1
341716,1,6,6,12,21,1
341716,1,6,7,18,35,1
341716,1,6,8,14,23,1
341716,1,6,11,11,14,1
341716,1,6,11,15,32,1
341716,1,6,12,15,36,1
341717,1,10,7,10,34,1
341717,1,10,7,16,19,1
341717,1,10,8,9,20,1
341717,1,10,8,11,21,1
341717,1,10,8,15,36,1
341717,1,10,8,17,20,1
341717,1,10,9,10,36,1
341717,1,10,10,12,27,1
341717,1,10,10,12,31,1
341717,1,10,13,17,21,1
341718,1,13,6,10,20,1
341718,1,13,6,10,30,1
341718,1,13,6,14,27,1
341718,1,13,6,15,30,1
341718,1,13,7,7,20,1
341718,1,13,7,11,22,1
341718,1,13,8,8,29,1
341718,1,13,9,10,36,1
341718,1,13,9,13,20,1
341718,1,13,10,11,29,1
341718,1,13,10,12,31,1
341718,1,13,12,12,26,1
341718,1,13,12,16,27,1
341719,1,13,6,8,16,1
341719,1,13,6,10,20,1
341719,1,13,6,10,30,1
341719,1,13,6,12,31,1
341719,1,13,6,14,27,1
341719,1,13,7,7,20,1
341719,1,13,7,9,33,1
341719,1,13,7,11,22,1
341719,1,13,8,8,29,1
341719,1,13,9,10,36,1
341719,1,13,10,11,29,1
341719,1,13,10,12,31,1
341719,1,13,12,16,27,1
341720,1,14,6,8,16,1
341720,1,14,6,10,20,1
341720,1,14,6,12,31,1
341720,1,14,6,14,27,1
341720,1,14,6,15,30,1
341720,1,14,7,7,20,1
341720,1,14,7,9,33,1
341720,1,14,8,8,29,1
341720,1,14,9,10,36,1
341720,1,14,9,13,20,1
341720,1,14,10,11,29,1
341720,1,14,10,12,31,1
341720,1,14,12,12,26,1
341720,1,14,12,16,27,1
341721,1,10,6,10,20,1
341721,1,10,6,12,21,1
341721,1,10,7,16,19,1
341721,1,10,8,11,21,1
341721,1,10,8,15,36,1
341721,1,10,10,11,29,1
341721,1,10,10,12,27,1
341721,1,10,11,11,14,1
341721,1,10,12,16,27,1
341721,1,10,13,17,21,1
341722,1,11,7,8,30,1
341722,1,11,7,9,33,1
341722,1,11,7,12,32,1
341722,1,11,9,10,36,1
341722,1,11,9,16,29,1
341722,1,11,10,12,31,1
341722,1,11,10,13,29,1
341722,1,11,10,14,22,1
341722,1,11,11,12,13,1
341722,1,11,11,13,23,1
341722,1,11,13,16,17,1
341723,1,11,7,9,33,1
341723,1,11,7,12,32,1
341723,1,11,9,10,36,1
341723,1,11,9,16,29,1
341723,1,11,10,12,31,1
341723,1,11,10,13,29,1
341723,1,11,10,14,22,1
341723,1,11,11,12,13,1
341723,1,11,11,13,23,1
341723,1,11,11,15,27,1
341723,1,11,13,16,17,1
341724,1,10,6,12,21,1
341724,1,10,6,12,31,1
341724,1,10,7,7,13,1
341724,1,10,7,16,19,1
341724,1,10,8,11,21,1
341724,1,10,8,15,36,1
341724,1,10,10,12,27,1
341724,1,10,11,11,14,1
341724,1,10,13,15,17,1
341724,1,10,13,17,21,1
341726,1,10,6,12,21,1
341726,1,10,7,15,27,1
341726,1,10,7,16,19,1
341726,1,10,8,11,21,1
341726,1,10,8,15,36,1
341726,1,10,10,12,27,1
341726,1,10,10,13,31,1
341726,1,10,11,11,14,1
341726,1,10,11,12,31,1
341726,1,10,13,17,21,1
341727,1,8,6,12,21,1
341727,1,8,7,10,14,1
341727,1,8,7,16,19,1
341727,1,8,8,11,21,1
341727,1,8,8,15,36,1
341727,1,8,10,12,27,1
341727,1,8,11,11,14,1
341727,1,8,13,17,21,1
341728,0,13,6,11,30,1
341728,0,13,6,12,31,1
341728,0,13,7,7,13,1
341728,0,13,7,11,32,1
341728,0,13,7,15,27,1
341728,0,13,9,10,36,1
341728,0,13,9,14,31,1
341728,0,13,10,12,31,1
341728,0,13,10,13,31,1
341728,0,13,11,12,13,1
341728,0,13,11,12,31,1
341728,0,13,12,12,14,1
341728,0,13,13,15,17,1
341729,1,8,6,12,21,1
341729,1,8,7,9,28,1
341729,1,8,7,16,19,1
341729,1,8,8,11,21,1
341729,1,8,8,15,36,1
341729,1,8,10,12,27,1
341729,1,8,11,11,14,1
341729,1,8,13,17,21,1
341730,0,11,5,10,28,1
341730,0,11,5,16,32,1
341730,0,11,6,7,15,1
341730,0,11,8,13,17,1
341730,0,11,9,10,14,1
341730,0,11,9,10,36,1
341730,0,11,9,11,17,1
341730,0,11,10,12,31,1
341730,0,11,11,12,31,1
341730,0,11,12,15,15,1
341730,0,11,15,16,32,1
341731,1,10,5,10,28,1
341731,1,10,6,7,15,1
341731,1,10,6,12,21,1
341731,1,10,7,16,19,1
341731,1,10,8,11,21,1
341731,1,10,8,13,17,1
341731,1,10,8,15,36,1
341731,1,10,10,12,27,1
341731,1,10,11,11,14,1
341731,1,10,13,17,21,1
341733,1,9,8,16,18,1
341733,1,9,9,10,36,1
341733,1,9,9,12,33,1
341733,1,9,9,13,21,1
341733,1,9,9,13,22,1
341733,1,9,10,12,31,1
341733,1,9,11,12,13,1
341733,1,9,13,15,32,1
341733,1,9,15,15,18,1
341734,1,10,8,16,18,1
341734,1,10,9,10,36,1
341734,1,10,9,12,33,1
341734,1,10,9,13,21,1
341734,1,10,10,12,31,1
341734,1,10,11,12,13,1
341734,1,10,11,12,22,1
341734,1,10,13,15,22,1
341734,1,10,13,15,32,1
341734,1,10,15,15,18,1
341736,1,10,6,17,18,1
341736,1,10,6,18,20,1
341736,1,10,8,9,32,1
341736,1,10,8,12,23,1
341736,1,10,8,13,26,1
341736,1,10,8,15,31,1
341736,1,10,9,10,36,1
341736,1,10,10,12,31,1
341736,1,10,10,16,21,1
341736,1,10,11,12,22,1
341737,1,8,6,12,21,1
341737,1,8,7,7,20,1
341737,1,8,8,8,29,1
341737,1,8,8,11,21,1
341737,1,8,8,15,36,1
341737,1,8,9,10,36,1
341737,1,8,10,12,31,1
341737,1,8,11,11,14,1
341738,1,9,6,8,16,1
341738,1,9,6,12,21,1
341738,1,9,6,12,31,1
341738,1,9,7,9,33,1
341738,1,9,8,11,21,1
341738,1,9,8,15,36,1
341738,1,9,9,10,36,1
341738,1,9,10,12,31,1
341738,1,9,11,11,14,1
341739,1,8,6,10,30,1
341739,1,8,6,12,21,1
341739,1,8,7,11,22,1
341739,1,8,8,11,21,1
341739,1,8,8,15,36,1
341739,1,8,9,10,36,1
341739,1,8,10,12,31,1
341739,1,8,11,11,14,1
341740,0,15,6,8,16,1
341740,0,15,6,10,20,1
341740,0,15,6,12,31,1
341740,0,15,6,14,27,1
341740,0,15,6,15,30,1
341740,0,15,7,7,20,1
341740,0,15,7,9,33,1
341740,0,15,7,16,19,1
341740,0,15,8,8,29,1
341740,0,15,9,13,20,1
341740,0,15,10,11,29,1
341740,0,15,10,12,27,1
341740,0,15,12,12,26,1
341740,0,15,12,16,27,1
341740,0,15,13,17,21,1
341741,1,8,6,12,21,1
341741,1,8,7,9,33,1
341741,1,8,8,11,21,1
341741,1,8,8,15,36,1
341741,1,8,9,10,36,1
341741,1,8,10,12,31,1
341741,1,8,11,11,14,1
341741,1,8,11,12,13,1
341742,0,11,7,8,30,1
341742,0,11,7,12,32,1
341742,0,11,7,16,19,1
341742,0,11,9,16,29,1
341742,0,11,10,12,27,1
341742,0,11,10,13,29,1
341742,0,11,10,14,22,1
341742,0,11,11,13,23,1
341742,0,11,11,15,27,1
341742,0,11,13,16,17,1
341742,0,11,13,17,21,1
341743,0,12,7,9,33,1
341743,0,12,7,12,32,1
341743,0,12,7,16,19,1
341743,0,12,9,16,29,1
341743,0,12,10,12,27,1
341743,0,12,10,13,29,1
341743,0,12,10,14,22,1
341743,0,12,11,12,13,1
341743,0,12,11,13,23,1
341743,0,12,11,15,27,1
341743,0,12,13,16,17,1
341743,0,12,13,17,21,1
341744,1,12,6,11,30,1
341744,1,12,6,12,31,1
341744,1,12,7,7,13,1
341744,1,12,7,10,14,1
341744,1,12,7,11,32,1
341744,1,12,7,15,27,1
341744,1,12,7,16,19,1
341744,1,12,10,12,27,1
341744,1,12,10,13,31,1
341744,1,12,11,12,31,1
341744,1,12,13,15,17,1
341744,1,12,13,17,21,1
341745,1,8,6,11,30,1
341745,1,8,6,12,21,1
341745,1,8,7,11,32,1
341745,1,8,8,11,21,1
341745,1,8,8,15,36,1
341745,1,8,9,10,36,1
341745,1,8,10,12,31,1
341745,1,8,11,11,14,1
341746,1,13,6,12,31,1
341746,1,13,7,7,13,1
341746,1,13,7,10,14,1
341746,1,13,7,15,27,1
341746,1,13,7,16,19,1
341746,1,13,9,14,31,1
341746,1,13,10,12,27,1
341746,1,13,10,13,31,1
341746,1,13,11,12,13,1
341746,1,13,11,12,31,1
341746,1,13,12,12,14,1
341746,1,13,13,15,17,1
341746,1,13,13,17,21,1
341747,0,14,6,11,30,1
341747,0,14,6,12,31,1
341747,0,14,7,7,13,1
341747,0,14,7,11,32,1
341747,0,14,7,15,27,1
341747,0,14,7,16,19,1
341747,0,14,9,14,31,1
341747,0,14,10,12,27,1
341747,0,14,10,13,31,1
341747,0,14,11,12,13,1
341747,0,14,11,12,31,1
341747,0,14,12,12,14,1
341747,0,14,13,15,17,1
341747,0,14,13,17,21,1
341748,1,11,5,10,29,1
341748,1,11,7,9,28,1
341748,1,11,7,11,29,1
341748,1,11,7,16,19,1
341748,1,11,9,13,31,1
341748,1,11,10,12,27,1
341748,1,11,10,13,14,1
341748,1,11,10,13,29,1
341748,1,11,13,15,22,1
341748,1,11,13,17,21,1
341748,1,11,14,15,29,1
341749,1,9,6,12,21,1
341749,1,9,8,11,21,1
341749,1,9,8,15,36,1
341749,1,9,9,10,14,1
341749,1,9,9,10,36,1
341749,1,9,9,11,17,1
341749,1,9,10,12,31,1
341749,1,9,11,11,14,1
341749,1,9,11,12,31,1
341750,1,9,6,12,21,1
341750,1,9,8,11,21,1
341750,1,9,8,15,36,1
341750,1,9,9,10,36,1
341750,1,9,9,12,33,1
341750,1,9,9,13,21,1
341750,1,9,10,12,31,1
341750,1,9,11,11,14,1
341750,1,9,13,15,32,1
341751,1,7,7,16,19,1
341751,1,7,7,18,35,1
341751,1,7,8,9,28,1
341751,1,7,8,13,25,1
341751,1,7,9,14,30,1
341751,1,7,10,12,27,1
341751,1,7,13,17,21,1
341752,1,8,6,12,21,1
341752,1,8,8,11,21,1
341752,1,8,8,12,23,1
341752,1,8,8,13,26,1
341752,1,8,8,15,36,1
341752,1,8,9,10,36,1
341752,1,8,10,12,31,1
341752,1,8,11,11,14,1
341753,1,10,6,10,30,1
341753,1,10,6,12,21,1
341753,1,10,7,11,22,1
341753,1,10,7,16,19,1
341753,1,10,8,11,21,1
341753,1,10,9,10,36,1
341753,1,10,10,12,27,1
341753,1,10,10,12,31,1
341753,1,10,11,11,14,1
341753,1,10,13,17,21,1
341754,1,10,6,12,21,1
341754,1,10,7,16,19,1
341754,1,10,8,11,21,1
341754,1,10,9,10,36,1
341754,1,10,9,16,29,1
341754,1,10,10,12,27,1
341754,1,10,10,12,31,1
341754,1,10,11,11,14,1
341754,1,10,13,16,17,1
341754,1,10,13,17,21,1
341755,1,10,7,8,30,1
341755,1,10,7,9,33,1
341755,1,10,7,12,32,1
341755,1,10,8,15,36,1
341755,1,10,9,16,29,1
341755,1,10,10,13,29,1
341755,1,10,10,14,22,1
341755,1,10,11,12,13,1
341755,1,10,11,13,23,1
341755,1,10,13,16,17,1
341756,1,9,5,10,29,1
341756,1,9,7,9,28,1
341756,1,9,7,11,29,1
341756,1,9,8,15,36,1
341756,1,9,10,13,14,1
341756,1,9,10,13,29,1
341756,1,9,12,17,20,1
341756,1,9,13,15,22,1
341756,1,9,14,15,29,1
341757,1,9,5,10,29,1
341757,1,9,7,11,29,1
341757,1,9,8,15,36,1
341757,1,9,9,13,31,1
341757,1,9,10,13,14,1
341757,1,9,10,13,29,1
341757,1,9,12,17,20,1
341757,1,9,13,15,22,1
341757,1,9,14,15,29,1
341758,1,9,5,16,32,1
341758,1,9,6,12,21,1
341758,1,9,7,16,19,1
341758,1,9,8,11,21,1
341758,1,9,9,10,36,1
341758,1,9,10,12,27,1
341758,1,9,10,12,31,1
341758,1,9,11,11,14,1
341758,1,9,13,17,21,1
341759,1,9,8,15,36,1
341759,1,9,8,16,18,1
341759,1,9,9,12,33,1
341759,1,9,9,13,21,1
341759,1,9,9,13,22,1
341759,1,9,11,12,13,1
341759,1,9,11,12,22,1
341759,1,9,13,15,22,1
341759,1,9,13,15,32,1
341760,1,9,6,12,21,1
341760,1,9,7,16,19,1
341760,1,9,8,11,21,1
341760,1,9,9,10,36,1
341760,1,9,9,13,22,1
341760,1,9,10,12,27,1
341760,1,9,10,12,31,1
341760,1,9,11,11,14,1
341760,1,9,13,17,21,1
341761,1,9,8,15,36,1
341761,1,9,8,16,18,1
341761,1,9,9,12,33,1
341761,1,9,9,13,21,1
341761,1,9,11,12,13,1
341761,1,9,11,12,22,1
341761,1,9,13,15,22,1
341761,1,9,13,15,32,1
341761,1,9,15,15,18,1
341762,1,7,6,16,17,1
341762,1,7,7,18,35,1
341762,1,7,8,9,28,1
341762,1,7,8,13,25,1
341762,1,7,8,15,36,1
341762,1,7,9,13,35,1
341762,1,7,13,13,28,1
341763,1,9,6,12,21,1
341763,1,9,7,16,19,1
341763,1,9,7,18,35,1
341763,1,9,8,11,21,1
341763,1,9,9,10,36,1
341763,1,9,10,12,27,1
341763,1,9,10,12,31,1
341763,1,9,11,11,14,1
341763,1,9,13,17,21,1
341768,1,14,6,8,16,1
341768,1,14,6,10,20,1
341768,1,14,6,10,30,1
341768,1,14,6,12,21,1
341768,1,14,6,12,31,1
341768,1,14,6,14,27,1
341768,1,14,6,15,30,1
341768,1,14,7,9,33,1
341768,1,14,7,11,22,1
341768,1,14,9,13,20,1
341768,1,14,10,11,29,1
341768,1,14,11,11,14,1
341768,1,14,12,12,26,1
341768,1,14,12,16,27,1
341769,1,12,6,12,21,1
341769,1,12,6,12,31,1
341769,1,12,7,7,13,1
341769,1,12,7,10,14,1
341769,1,12,7,15,27,1
341769,1,12,9,14,31,1
341769,1,12,10,13,31,1
341769,1,12,11,11,14,1
341769,1,12,11,12,13,1
341769,1,12,11,12,31,1
341769,1,12,12,12,14,1
341769,1,12,13,15,17,1
341770,1,11,6,11,30,1
341770,1,11,6,12,21,1
341770,1,11,7,10,14,1
341770,1,11,7,11,32,1
341770,1,11,7,15,27,1
341770,1,11,9,14,31,1
341770,1,11,10,13,31,1
341770,1,11,11,11,14,1
341770,1,11,11,12,13,1
341770,1,11,11,12,31,1
341770,1,11,12,12,14,1
341771,1,8,7,10,14,1
341771,1,8,7,16,19,1
341771,1,8,8,11,21,1
341771,1,8,8,15,36,1
341771,1,8,9,10,36,1
341771,1,8,10,12,27,1
341771,1,8,10,12,31,1
341771,1,8,13,17,21,1
341772,1,9,5,10,29,1
341772,1,9,6,12,21,1
341772,1,9,7,9,28,1
341772,1,9,7,11,29,1
341772,1,9,9,13,31,1
341772,1,9,10,13,14,1
341772,1,9,11,11,14,1
341772,1,9,12,17,20,1
341772,1,9,13,15,22,1
341773,1,10,5,10,29,1
341773,1,10,7,11,29,1
341773,1,10,7,16,19,1
341773,1,10,8,11,21,1
341773,1,10,8,15,36,1
341773,1,10,9,10,36,1
341773,1,10,10,12,27,1
341773,1,10,10,12,31,1
341773,1,10,13,15,22,1
341773,1,10,13,17,21,1
341774,1,10,5,10,29,1
341774,1,10,6,12,21,1
341774,1,10,7,11,29,1
341774,1,10,9,13,31,1
341774,1,10,10,13,14,1
341774,1,10,10,13,29,1
341774,1,10,11,11,14,1
341774,1,10,12,17,20,1
341774,1,10,13,15,22,1
341774,1,10,14,15,29,1
341775,1,11,5,10,28,1
341775,1,11,5,16,32,1
341775,1,11,6,7,15,1
341775,1,11,6,7,24,1
341775,1,11,6,12,21,1
341775,1,11,7,10,23,1
341775,1,11,8,13,17,1
341775,1,11,11,11,14,1
341775,1,11,11,12,36,1
341775,1,11,12,15,15,1
341775,1,11,15,16,32,1
341776,1,10,6,7,24,1
341776,1,10,7,10,23,1
341776,1,10,7,16,19,1
341776,1,10,8,11,21,1
341776,1,10,8,15,36,1
341776,1,10,9,10,36,1
341776,1,10,10,12,27,1
341776,1,10,10,12,31,1
341776,1,10,11,12,36,1
341776,1,10,13,17,21,1
341777,1,8,7,16,19,1
341777,1,8,8,11,21,1
341777,1,8,8,15,36,1
341777,1,8,9,10,36,1
341777,1,8,10,12,27,1
341777,1,8,10,12,31,1
341777,1,8,13,17,21,1
341777,1,8,15,15,18,1
341778,1,10,7,16,19,1
341778,1,10,8,11,21,1
341778,1,10,8,15,36,1
341778,1,10,9,10,36,1
341778,1,10,9,12,33,1
341778,1,10,9,13,21,1
341778,1,10,10,12,27,1
341778,1,10,10,12,31,1
341778,1,10,13,15,32,1
341778,1,10,13,17,21,1
341779,1,9,6,12,21,1
341779,1,9,8,16,18,1
341779,1,9,9,12,33,1
341779,1,9,9,13,21,1
341779,1,9,9,13,22,1
341779,1,9,11,11,14,1
341779,1,9,11,12,13,1
341779,1,9,13,15,32,1
341779,1,9,15,15,18,1
341780,1,10,6,12,21,1
341780,1,10,6,17,18,1
341780,1,10,6,18,20,1
341780,1,10,8,9,32,1
341780,1,10,8,12,23,1
341780,1,10,8,13,26,1
341780,1,10,8,15,31,1
341780,1,10,10,16,21,1
341780,1,10,11,11,14,1
341780,1,10,11,12,22,1
341783,1,6,6,12,21,1
341783,1,6,7,10,34,1
341783,1,6,8,9,20,1
341783,1,6,8,14,23,1
341783,1,6,8,17,20,1
341783,1,6,11,11,14,1
341784,1,11,6,12,21,1
341784,1,11,7,12,32,1
341784,1,11,7,16,19,1
341784,1,11,8,15,36,1
341784,1,11,9,10,36,1
341784,1,11,10,12,27,1
341784,1,11,10,12,31,1
341784,1,11,10,13,29,1
341784,1,11,10,14,22,1
341784,1,11,11,11,14,1
341784,1,11,13,17,21,1
341785,1,9,7,8,30,1
341785,1,9,7,9,33,1
341785,1,9,7,12,32,1
341785,1,9,8,11,21,1
341785,1,9,10,13,29,1
341785,1,9,10,14,22,1
341785,1,9,11,12,13,1
341785,1,9,11,13,23,1
341785,1,9,11,15,27,1
341786,1,9,6,12,21,1
341786,1,9,7,16,19,1
341786,1,9,8,15,36,1
341786,1,9,9,10,36,1
341786,1,9,10,12,27,1
341786,1,9,10,12,31,1
341786,1,9,11,11,14,1
341786,1,9,11,15,27,1
341786,1,9,13,17,21,1
341787,1,10,6,12,21,1
341787,1,10,7,9,33,1
341787,1,10,7,16,19,1
341787,1,10,8,15,36,1
341787,1,10,9,10,36,1
341787,1,10,10,12,27,1
341787,1,10,10,12,31,1
341787,1,10,11,11,14,1
341787,1,10,11,12,13,1
341787,1,10,13,17,21,1
341788,1,10,6,11,30,1
341788,1,10,6,12,21,1
341788,1,10,7,11,32,1
341788,1,10,7,16,19,1
341788,1,10,8,15,36,1
341788,1,10,9,10,36,1
341788,1,10,10,12,27,1
341788,1,10,10,12,31,1
341788,1,10,11,11,14,1
341788,1,10,13,17,21,1
341790,0,10,6,12,21,1
341790,0,10,7,16,19,1
341790,0,10,8,15,36,1
341790,0,10,9,10,36,1
341790,0,10,10,12,27,1
341790,0,10,10,12,31,1
341790,0,10,11,11,14,1
341790,0,10,12,15,15,1
341790,0,10,13,17,21,1
341790,0,10,15,16,32,1
341791,1,11,5,10,28,1
341791,1,11,5,16,32,1
341791,1,11,6,7,15,1
341791,1,11,6,7,24,1
341791,1,11,7,10,23,1
341791,1,11,8,11,21,1
341791,1,11,8,13,17,1
341791,1,11,9,10,14,1
341791,1,11,9,11,17,1
341791,1,11,11,12,31,1
341791,1,11,11,12,36,1
341792,1,10,6,12,21,1
341792,1,10,7,16,19,1
341792,1,10,8,15,36,1
341792,1,10,8,16,18,1
341792,1,10,9,10,36,1
341792,1,10,10,12,27,1
341792,1,10,10,12,31,1
341792,1,10,11,11,14,1
341792,1,10,11,12,13,1
341792,1,10,13,17,21,1
341793,1,10,6,12,21,1
341793,1,10,7,16,19,1
341793,1,10,8,9,28,1
341793,1,10,8,13,25,1
341793,1,10,8,15,36,1
341793,1,10,9,10,36,1
341793,1,10,10,12,27,1
341793,1,10,10,12,31,1
341793,1,10,11,11,14,1
341793,1,10,13,17,21,1
341795,1,7,6,16,17,1
341795,1,7,8,9,28,1
341795,1,7,8,11,21,1
341795,1,7,8,13,25,1
341795,1,7,9,13,35,1
341795,1,7,9,14,30,1
341795,1,7,13,13,28,1
341796,1,11,6,12,21,1
341796,1,11,6,17,18,1
341796,1,11,7,16,19,1
341796,1,11,8,15,31,1
341796,1,11,8,15,36,1
341796,1,11,9,10,36,1
341796,1,11,10,12,27,1
341796,1,11,10,12,31,1
341796,1,11,10,16,21,1
341796,1,11,11,11,14,1
341796,1,11,13,17,21,1
341797,1,8,6,17,18,1
341797,1,8,8,11,21,1
341797,1,8,8,12,23,1
341797,1,8,8,13,26,1
341797,1,8,8,15,31,1
341797,1,8,10,16,21,1
341797,1,8,11,12,22,1
341797,1,8,11,17,35,1
341798,1,9,6,17,18,1
341798,1,9,6,18,20,1
341798,1,9,8,9,32,1
341798,1,9,8,11,21,1
341798,1,9,8,12,23,1
341798,1,9,8,13,26,1
341798,1,9,8,15,31,1
341798,1,9,10,16,21,1
341798,1,9,11,17,35,1
341799,0,11,6,12,21,1
341799,0,11,7,16,19,1
341799,0,11,7,18,35,1
341799,0,11,8,15,36,1
341799,0,11,9,10,36,1
341799,0,11,10,12,27,1
341799,0,11,10,12,31,1
341799,0,11,11,11,14,1
341799,0,11,11,15,32,1
341799,0,11,12,15,36,1
341799,0,11,13,17,21,1
341800,1,5,7,10,34,1
341800,1,5,8,9,20,1
341800,1,5,8,11,21,1
341800,1,5,8,14,23,1
341800,1,5,8,17,20,1
341801,0,19,6,8,16,1
341801,0,19,6,10,20,1
341801,0,19,6,10,30,1
341801,0,19,6,12,31,1
341801,0,19,6,15,30,1
341801,0,19,7,7,20,1
341801,0,19,7,9,33,1
341801,0,19,7,11,22,1
341801,0,19,7,12,32,1
341801,0,19,8,8,29,1
341801,0,19,9,13,20,1
341801,0,19,9,16,29,1
341801,0,19,10,11,29,1
341801,0,19,10,13,29,1
341801,0,19,10,14,22,1
341801,0,19,11,13,23,1
341801,0,19,12,12,26,1
341801,0,19,12,16,27,1
341801,0,19,13,16,17,1
341802,1,2,6,14,27,1
341802,1,2,7,8,30,1
341803,1,6,6,14,27,1
341803,1,6,7,7,20,1
341803,1,6,7,8,30,1
341803,1,6,7,9,33,1
341803,1,6,8,8,29,1
341803,1,6,11,12,13,1
341804,1,12,6,10,20,1
341804,1,12,6,10,30,1
341804,1,12,6,15,30,1
341804,1,12,7,11,22,1
341804,1,12,7,12,32,1
341804,1,12,9,13,20,1
341804,1,12,10,11,29,1
341804,1,12,10,13,29,1
341804,1,12,10,14,22,1
341804,1,12,11,13,23,1
341804,1,12,12,12,26,1
341804,1,12,12,16,27,1
341805,0,17,6,8,16,1
341805,0,17,6,12,31,1
341805,0,17,6,14,27,1
341805,0,17,6,15,30,1
341805,0,17,7,7,20,1
341805,0,17,7,8,30,1
341805,0,17,7,9,33,2
341805,0,17,7,12,32,1
341805,0,17,8,8,29,1
341805,0,17,9,13,20,1
341805,0,17,9,16,29,1
341805,0,17,10,13,29,1
341805,0,17,10,14,22,1
341805,0,17,11,12,13,1
341805,0,17,11,15,27,1
341805,0,17,12,12,26,1
341805,0,17,13,16,17,1
341806,1,11,6,10,20,1
341806,1,11,6,10,30,1
341806,1,11,7,11,22,1
341806,1,11,7,12,32,1
341806,1,11,9,16,29,1
341806,1,11,10,11,29,1
341806,1,11,10,13,29,1
341806,1,11,10,14,22,1
341806,1,11,11,13,23,1
341806,1,11,12,16,27,1
341806,1,11,13,16,17,1
341807,0,19,6,8,16,1
341807,0,19,6,10,30,1
341807,0,19,6,12,31,1
341807,0,19,6,14,27,1
341807,0,19,6,15,30,1
341807,0,19,7,7,20,1
341807,0,19,7,8,30,1
341807,0,19,7,9,33,2
341807,0,19,7,11,22,1
341807,0,19,7,12,32,1
341807,0,19,8,8,29,1
341807,0,19,9,13,20,1
341807,0,19,9,16,29,1
341807,0,19,10,13,29,1
341807,0,19,10,14,22,1
341807,0,19,11,12,13,1
341807,0,19,11,15,27,1
341807,0,19,12,12,26,1
341807,0,19,13,16,17,1
341808,0,10,6,10,20,1
341808,0,10,7,12,32,1
341808,0,10,9,16,29,1
341808,0,10,10,11,29,1
341808,0,10,10,13,29,1
341808,0,10,10,14,22,1
341808,0,10,11,13,23,1
341808,0,10,11,15,27,1
341808,0,10,12,16,27,1
341808,0,10,13,16,17,1
341810,1,10,6,12,31,1
341810,1,10,6,14,27,1
341810,1,10,7,7,13,1
341810,1,10,7,7,20,1
341810,1,10,7,10,14,1
341810,1,10,7,15,27,1
341810,1,10,8,8,29,1
341810,1,10,10,13,31,1
341810,1,10,11,12,31,1
341810,1,10,13,15,17,1
341811,1,13,6,10,20,1
341811,1,13,6,10,30,1
341811,1,13,6,11,30,1
341811,1,13,6,15,30,1
341811,1,13,7,11,22,1
341811,1,13,7,11,32,1
341811,1,13,9,13,20,1
341811,1,13,9,14,31,1
341811,1,13,10,11,29,1
341811,1,13,11,12,13,1
341811,1,13,12,12,14,1
341811,1,13,12,12,26,1
341811,1,13,12,16,27,1
341812,1,13,6,10,20,1
341812,1,13,6,10,30,1
341812,1,13,6,11,30,1
341812,1,13,6,12,31,1
341812,1,13,7,7,13,1
341812,1,13,7,11,22,1
341812,1,13,7,11,32,1
341812,1,13,9,14,31,1
341812,1,13,10,11,29,1
341812,1,13,11,12,13,1
341812,1,13,12,12,14,1
341812,1,13,12,16,27,1
341812,1,13,13,15,17,1
341813,1,10,6,8,16,1
341813,1,10,6,12,31,1
341813,1,10,6,14,27,1
341813,1,10,6,15,30,1
341813,1,10,7,7,20,1
